,bin,Pattern,Start,End
3684,chr6_1025797,BCDA,22,25
3685,chr6_1025797,DAB,24,26
3686,chr6_1025797,DAB,31,33
3687,chr6_1091089,ABAC,6,9
3688,chr6_1091089,ACD,14,16
3689,chr6_1091089,ABAC,23,26
3690,chr6_1091089,ACD,25,27
3691,chr6_1091089,ACD,32,34
3692,chr6_109297,ABC,1,3
3693,chr6_109297,BCBA,2,5
3694,chr6_109297,ABC,5,7
3695,chr6_109297,BCBC,6,9
3696,chr6_109297,BCBA,8,11
3697,chr6_109297,ABC,11,13
3698,chr6_109297,BCBA,12,15
3699,chr6_109297,ABC,21,23
3700,chr6_109297,BCBC,22,25
3701,chr6_109297,BCBA,24,27
3702,chr6_109297,ABC,29,31
3703,chr6_1101089,BAC,3,5
3704,chr6_1101089,ACE,7,9
3705,chr6_1101089,BAC,17,19
3706,chr6_1101089,BAC,26,28
3707,chr6_1101089,ACE,27,29
3708,chr6_1111089,ABAC,1,4
3709,chr6_1111089,ACAB,3,6
3710,chr6_1111089,ABAC,5,8
3711,chr6_1111089,ACAB,9,12
3712,chr6_1111089,ABAC,11,14
3713,chr6_1121089,BAC,2,4
3714,chr6_1121089,BAC,10,12
3715,chr6_1121089,BAC,15,17
3716,chr6_1121089,BAC,24,26
3717,chr6_119297,ABCDC,2,6
3718,chr6_119297,CDCD,4,7
3719,chr6_119297,DCDC,5,8
3720,chr6_119297,DCDAB,7,11
3721,chr6_119297,ABCDC,10,14
3722,chr6_119297,CDCD,12,15
3723,chr6_119297,DCDC,13,16
3724,chr6_119297,CDCD,16,19
3725,chr6_119297,DCDC,17,20
3726,chr6_119297,DCDAB,19,23
3727,chr6_119297,ABCDC,22,26
3728,chr6_119297,CDCD,24,27
3729,chr6_119297,DCDC,25,28
3730,chr6_1207077,ABCB,1,4
3731,chr6_1207077,ABCB,5,8
3732,chr6_1207077,ABCB,9,12
3733,chr6_1217077,ABC,2,4
3734,chr6_1217077,DAB,6,8
3735,chr6_1217077,ABC,7,9
3736,chr6_1217077,DAB,12,14
3737,chr6_1227077,ABCB,1,4
3738,chr6_1227077,BCBA,2,5
3739,chr6_1227077,ABCB,5,8
3740,chr6_1227077,BCBA,6,9
3741,chr6_1227077,ABCB,9,12
3742,chr6_1227077,BCBA,10,13
3743,chr6_1227077,ABCB,13,16
3744,chr6_1227077,BCBA,14,17
3745,chr6_1272093,ACD,17,19
3746,chr6_1272093,ACD,22,24
3747,chr6_1282093,ACAC,4,7
3748,chr6_1282093,CACA,19,22
3749,chr6_1282093,ACAC,20,23
3750,chr6_1282093,CACA,42,45
3751,chr6_1282093,ACAC,48,51
3752,chr6_1282093,CACA,49,52
3753,chr6_1282093,FGCC,60,63
3754,chr6_1282093,GCCF,61,64
3755,chr6_1282093,FGCC,64,67
3756,chr6_1282093,GCCF,65,68
3757,chr6_129297,ABAB,1,4
3758,chr6_129297,ABAB,9,12
3759,chr6_129297,BABA,10,13
3760,chr6_129297,BABA,17,20
3761,chr6_129297,ABAB,18,21
3762,chr6_129297,ABAB,23,26
3763,chr6_1408766,ABCD,2,5
3764,chr6_1408766,CDAB,4,7
3765,chr6_1408766,ABCD,6,9
3766,chr6_1408766,CDAB,8,11
3767,chr6_1408766,ABCD,10,13
3768,chr6_1408766,CDAB,12,15
3769,chr6_1408766,ABCD,14,17
3770,chr6_1408766,CDAB,16,19
3771,chr6_1408766,ABCD,18,21
3772,chr6_1408766,CDAB,20,23
3773,chr6_1408766,ABCD,22,25
3774,chr6_1408766,CDAB,24,27
3775,chr6_1408766,ABCD,26,29
3776,chr6_1408766,ABCD,31,34
3777,chr6_1408766,CDAB,33,36
3778,chr6_1408766,ABCD,35,38
3779,chr6_1408766,CDAB,37,40
3780,chr6_1428766,ABC,2,4
3781,chr6_1428766,ABC,7,9
3782,chr6_1428766,CFAD,23,26
3783,chr6_1428766,ADC,25,27
3784,chr6_1428766,CFAD,27,30
3785,chr6_1428766,ADC,29,31
3786,chr6_1428766,ADC,32,34
3787,chr6_1448766,ABAB,2,5
3788,chr6_1448766,BABA,13,16
3789,chr6_1448766,ABAB,14,17
3790,chr6_1448766,BABA,17,20
3791,chr6_1448766,ABAB,18,21
3792,chr6_1448766,ABAEFG,20,25
3793,chr6_1448766,FGBAB,24,28
3794,chr6_1448766,BABA,26,29
3795,chr6_1448766,ABAB,27,30
3796,chr6_1448766,ABAEFG,29,34
3797,chr6_1448766,FGBAB,33,37
3798,chr6_1448766,BABA,35,38
3799,chr6_1448766,ABAB,36,39
3800,chr6_1448766,ABAEFG,38,43
3801,chr6_1478766,CACABAC,16,22
3802,chr6_1478766,CACABAC,26,32
3803,chr6_1488766,CDA,5,7
3804,chr6_1488766,CDA,10,12
3805,chr6_1519835,ABCB,1,4
3806,chr6_1519835,CBAB,3,6
3807,chr6_1519835,BABD,4,7
3808,chr6_1519835,BDC,6,8
3809,chr6_1519835,BDC,9,11
3810,chr6_1519835,CBAB,11,14
3811,chr6_1519835,BABD,14,17
3812,chr6_1519835,ABCB,20,23
3813,chr6_1519835,CBAB,22,25
3814,chr6_1519835,ABCB,24,27
3815,chr6_1519835,CBAB,28,31
3816,chr6_152960233,ACCA,1,4
3817,chr6_152960233,CCABACAC,2,9
3818,chr6_152960233,CAAC,9,12
3819,chr6_152960233,ACCA,11,14
3820,chr6_152960233,CCABACAC,12,19
3821,chr6_152960233,CACDCAA,17,23
3822,chr6_152960233,CAAC,21,24
3823,chr6_152960233,ACCA,27,30
3824,chr6_152960233,CACDCAA,29,35
3825,chr6_152960233,CAAC,33,36
3826,chr6_152980233,DAEDABCEEBC,1,11
3827,chr6_152980233,EDABCEEBCDA,3,13
3828,chr6_152980233,DAEDABCEEBC,12,22
3829,chr6_152980233,EDABCEEBCDA,14,24
3830,chr6_1529835,ABC,1,3
3831,chr6_1529835,BCDE,2,5
3832,chr6_1529835,DEBC,4,7
3833,chr6_1529835,BCDE,6,9
3834,chr6_1529835,ABC,12,14
3835,chr6_1529835,BCDE,13,16
3836,chr6_1529835,DEBC,15,18
3837,chr6_1529835,BCDE,17,20
3838,chr6_153022617,ABBC,2,5
3839,chr6_153022617,BCD,4,6
3840,chr6_153022617,CDA,7,9
3841,chr6_153022617,ABBC,9,12
3842,chr6_153022617,BCD,11,13
3843,chr6_153022617,CDA,12,14
3844,chr6_153022617,BCD,17,19
3845,chr6_153022617,CDA,18,20
3846,chr6_153032617,BAAB,7,10
3847,chr6_153032617,ABD,14,16
3848,chr6_153032617,BAAB,18,21
3849,chr6_153032617,ABD,20,22
3850,chr6_153032617,ABD,24,26
3851,chr6_153042617,BABCBC,1,6
3852,chr6_153042617,CBCB,4,7
3853,chr6_153042617,BABCBC,11,16
3854,chr6_153042617,CBCB,14,17
3855,chr6_153042617,BCBDD,15,19
3856,chr6_153042617,CBCB,21,24
3857,chr6_153042617,BCBDD,22,26
3858,chr6_153082617,DAB,3,5
3859,chr6_153082617,DAB,7,9
3860,chr6_153082617,ABDD,8,11
3861,chr6_153082617,DAB,12,14
3862,chr6_153082617,ABDD,13,16
3863,chr6_153127400,FABCBC,2,7
3864,chr6_153127400,CBCD,5,8
3865,chr6_153127400,CDCABECB,7,14
3866,chr6_153127400,CBCD,13,16
3867,chr6_153127400,FABCBC,20,25
3868,chr6_153127400,CBCD,23,26
3869,chr6_153127400,CDCABECB,25,32
3870,chr6_153137400,CAB,1,3
3871,chr6_153137400,BAC,3,5
3872,chr6_153137400,ACAC,4,7
3873,chr6_153137400,CAB,7,9
3874,chr6_153137400,ACAC,11,14
3875,chr6_153137400,CAB,14,16
3876,chr6_153137400,BAC,16,18
3877,chr6_153137400,BAC,21,23
3878,chr6_153137400,CAB,23,25
3879,chr6_153137400,BAC,25,27
3880,chr6_153147400,CDCDCD,9,14
3881,chr6_153147400,CDCDCD,17,22
3882,chr6_153157400,ABC,1,3
3883,chr6_153157400,ABC,4,6
3884,chr6_153157400,BCBCBC,5,10
3885,chr6_153157400,ABC,12,14
3886,chr6_153157400,ABC,16,18
3887,chr6_153157400,ABC,19,21
3888,chr6_153157400,BCBCBC,20,25
3889,chr6_153235536,ABCD,1,4
3890,chr6_153235536,DEF,5,7
3891,chr6_153235536,ABCD,8,11
3892,chr6_153235536,DEF,11,13
3893,chr6_153235536,EFFGE,12,16
3894,chr6_153235536,EFFGE,22,26
3895,chr6_153235536,BAC,32,34
3896,chr6_153235536,HEDCB,37,41
3897,chr6_153235536,CBA,40,42
3898,chr6_153235536,BAFF,41,44
3899,chr6_153235536,HEDCB,45,49
3900,chr6_153235536,CBA,48,50
3901,chr6_153235536,BAFF,49,52
3902,chr6_153235536,CBA,57,59
3903,chr6_153235536,BAC,58,60
3904,chr6_153255536,CDAA,5,8
3905,chr6_153255536,CDAA,9,12
3906,chr6_153255536,ACB,12,14
3907,chr6_153255536,BCBCD,16,20
3908,chr6_153255536,CDAA,19,22
3909,chr6_153255536,BCBCD,28,32
3910,chr6_153255536,CDAA,31,34
3911,chr6_153255536,ACB,36,38
3912,chr6_153255536,EAAE,40,43
3913,chr6_153255536,EAAE,47,50
3914,chr6_153315536,CABA,5,8
3915,chr6_153315536,ABAC,6,9
3916,chr6_153315536,ACD,8,10
3917,chr6_153315536,ACD,15,17
3918,chr6_153315536,ABAC,19,22
3919,chr6_153315536,CABA,22,25
3920,chr6_153315536,ABAC,23,26
3921,chr6_153315536,CABA,26,29
3922,chr6_153335536,ABAC,2,5
3923,chr6_153335536,ACAB,4,7
3924,chr6_153335536,ABAC,8,11
3925,chr6_153335536,ACAB,10,13
3926,chr6_153335536,ACAB,16,19
3927,chr6_153345536,ABC,1,3
3928,chr6_153345536,ABC,5,7
3929,chr6_153345536,EBC,10,12
3930,chr6_153345536,BCBCE,11,15
3931,chr6_153345536,ABC,18,20
3932,chr6_153345536,BCBCE,19,23
3933,chr6_153345536,EBC,23,25
3934,chr6_153355536,ABAB,2,5
3935,chr6_153355536,ABCD,4,7
3936,chr6_153355536,CDA,6,8
3937,chr6_153355536,DAB,7,9
3938,chr6_153355536,ABE,8,10
3939,chr6_153355536,BEAB,9,12
3940,chr6_153355536,ABE,11,13
3941,chr6_153355536,CDA,16,18
3942,chr6_153355536,DAB,20,22
3943,chr6_153355536,ABCD,21,24
3944,chr6_153355536,CDA,23,25
3945,chr6_153355536,DAB,24,26
3946,chr6_153355536,ABAB,25,28
3947,chr6_153355536,ABE,27,29
3948,chr6_153355536,BEAB,28,31
3949,chr6_153355536,ABE,30,32
3950,chr6_153365536,BDC,3,5
3951,chr6_153365536,BDC,7,9
3952,chr6_153365536,DCED,8,11
3953,chr6_153365536,EDBD,10,13
3954,chr6_153365536,BDC,12,14
3955,chr6_153365536,DCED,13,16
3956,chr6_153365536,EDBD,15,18
3957,chr6_153365536,EDBD,19,22
3958,chr6_153365536,EDBD,23,26
3959,chr6_153365536,BDC,25,27
3960,chr6_153365536,DCED,26,29
3961,chr6_153365536,EDBD,28,31
3962,chr6_153375536,ADB,2,4
3963,chr6_153375536,DBCDB,3,7
3964,chr6_153375536,DBE,6,8
3965,chr6_153375536,ADB,10,12
3966,chr6_153375536,DBCDB,11,15
3967,chr6_153375536,DBE,14,16
3968,chr6_153375536,BEAD,19,22
3969,chr6_153375536,ADB,21,23
3970,chr6_153375536,DBE,22,24
3971,chr6_153375536,BEAD,28,31
3972,chr6_153375536,ADB,30,32
3973,chr6_153375536,DBE,31,33
3974,chr6_153385536,EEAB,1,4
3975,chr6_153385536,ABC,3,5
3976,chr6_153385536,CDEE,7,10
3977,chr6_153385536,EEAB,9,12
3978,chr6_153385536,ABC,11,13
3979,chr6_153385536,CDEE,15,18
3980,chr6_153385536,EEAB,17,20
3981,chr6_153385536,ABC,19,21
3982,chr6_153385536,ABC,23,25
3983,chr6_153385536,CDEE,25,28
3984,chr6_153395536,ABC,4,6
3985,chr6_153395536,ABC,9,11
3986,chr6_153395536,ABC,13,15
3987,chr6_153395536,ABC,28,30
3988,chr6_153405536,DBA,14,16
3989,chr6_153405536,BACD,15,18
3990,chr6_153405536,DBA,18,20
3991,chr6_153405536,BACD,19,22
3992,chr6_153405536,DBA,22,24
3993,chr6_153415536,ABAC,1,4
3994,chr6_153415536,BACA,2,5
3995,chr6_153415536,ABAC,5,8
3996,chr6_153415536,BACA,6,9
3997,chr6_153425536,ABCD,3,6
3998,chr6_153425536,BCDA,4,7
3999,chr6_153425536,ABCD,7,10
4000,chr6_153425536,BCDA,8,11
4001,chr6_153425536,ABCD,11,14
4002,chr6_153425536,BCDA,12,15
4003,chr6_153425536,ABCD,15,18
4004,chr6_153425536,BCDA,16,19
4005,chr6_153425536,ABCD,19,22
4006,chr6_153425536,BCDA,20,23
4007,chr6_153425536,ABCD,23,26
4008,chr6_153425536,BCDA,24,27
4009,chr6_153425536,ABCD,27,30
4010,chr6_153425536,BCDA,28,31
4011,chr6_153435536,BCAD,3,6
4012,chr6_153435536,BCAD,9,12
4013,chr6_153455536,DABC,1,4
4014,chr6_153455536,EBC,8,10
4015,chr6_153455536,DABC,11,14
4016,chr6_153455536,ADC,24,26
4017,chr6_153455536,DCB,25,27
4018,chr6_153455536,ADC,28,30
4019,chr6_153455536,DCB,29,31
4020,chr6_153455536,EAD,32,34
4021,chr6_153455536,ADDDEE,33,38
4022,chr6_153455536,EAD,38,40
4023,chr6_153455536,ADDDEE,39,44
4024,chr6_153455536,EAD,44,46
4025,chr6_153455536,EAD,49,51
4026,chr6_153455536,ADC,50,52
4027,chr6_153455536,EBC,53,55
4028,chr6_153455536,ADC,58,60
4029,chr6_153455536,DCB,59,61
4030,chr6_153475536,ABCA,2,5
4031,chr6_153475536,ABAB,7,10
4032,chr6_153475536,ABCA,9,12
4033,chr6_153475536,CABA,11,14
4034,chr6_153475536,ABAB,12,15
4035,chr6_153475536,ABCA,14,17
4036,chr6_153475536,CABA,16,19
4037,chr6_153485536,ABC,2,4
4038,chr6_153485536,BCD,9,11
4039,chr6_153485536,CDECDAB,10,16
4040,chr6_153485536,ABC,15,17
4041,chr6_153485536,BCD,16,18
4042,chr6_153485536,CDB,17,19
4043,chr6_153485536,BCD,19,21
4044,chr6_153485536,CDECDAB,20,26
4045,chr6_153485536,ABC,25,27
4046,chr6_153485536,CDB,29,31
4047,chr6_153495536,ABC,2,4
4048,chr6_153495536,DAE,9,11
4049,chr6_153495536,CDA,14,16
4050,chr6_153495536,DAE,15,17
4051,chr6_153495536,ABC,22,24
4052,chr6_153495536,CDA,24,26
4053,chr6_153495536,AAEC,26,29
4054,chr6_153495536,AAEC,30,33
4055,chr6_153505536,ABCB,2,5
4056,chr6_153505536,BCBA,3,6
4057,chr6_153505536,ABCB,15,18
4058,chr6_153505536,BCBA,24,27
4059,chr6_153525536,BCD,2,4
4060,chr6_153525536,CDE,6,8
4061,chr6_153525536,CDE,24,26
4062,chr6_153525536,BCD,27,29
4063,chr6_153555536,AEBAC,1,5
4064,chr6_153555536,AEBAC,8,12
4065,chr6_153555536,DEA,13,15
4066,chr6_153555536,EAEA,14,17
4067,chr6_153555536,EAEA,18,21
4068,chr6_153555536,BFD,24,26
4069,chr6_153555536,BFD,27,29
4070,chr6_153555536,EAD,32,34
4071,chr6_153555536,DEA,56,58
4072,chr6_153555536,EAD,57,59
4073,chr6_153595536,BCDC,2,5
4074,chr6_153595536,BCDC,6,9
4075,chr6_153595536,BCDC,10,13
4076,chr6_153605536,BAC,3,5
4077,chr6_153605536,CAB,5,7
4078,chr6_153605536,ABD,6,8
4079,chr6_153605536,BDFCA,7,11
4080,chr6_153605536,CED,13,15
4081,chr6_153605536,ABD,17,19
4082,chr6_153605536,CED,20,22
4083,chr6_153605536,DCA,22,24
4084,chr6_153605536,CAB,23,25
4085,chr6_153605536,ABD,24,26
4086,chr6_153605536,DCA,26,28
4087,chr6_153605536,CAB,27,29
4088,chr6_153605536,ABD,28,30
4089,chr6_153605536,BDFCA,29,33
4090,chr6_153605536,CAB,32,34
4091,chr6_153605536,ACD,38,40
4092,chr6_153605536,BAC,41,43
4093,chr6_153605536,ACD,42,44
4094,chr6_153605536,BAC,45,47
4095,chr6_153605536,ACD,46,48
4096,chr6_153605536,CDGDB,47,51
4097,chr6_153605536,BAC,51,53
4098,chr6_153605536,ACD,52,54
4099,chr6_153605536,CDGDB,53,57
4100,chr6_153605536,BAC,57,59
4101,chr6_153605536,ACD,58,60
4102,chr6_153605536,CAB,83,85
4103,chr6_153605536,ABD,84,86
4104,chr6_153635536,ABBCBC,1,6
4105,chr6_153635536,BCBCA,3,7
4106,chr6_153635536,ABBCBC,7,12
4107,chr6_153635536,BCBCA,11,15
4108,chr6_153645536,ABAB,1,4
4109,chr6_153645536,BABA,2,5
4110,chr6_153645536,BABA,11,14
4111,chr6_153645536,ABAC,12,15
4112,chr6_153645536,ABAB,17,20
4113,chr6_153645536,BABA,18,21
4114,chr6_153645536,ABAB,21,24
4115,chr6_153645536,ABAC,29,32
4116,chr6_153645536,ABAC,33,36
4117,chr6_153655536,CBCA,5,8
4118,chr6_153655536,CACA,7,10
4119,chr6_153655536,ACAC,8,11
4120,chr6_153655536,CACA,11,14
4121,chr6_153655536,ACAC,12,15
4122,chr6_153655536,ACAC,28,31
4123,chr6_153655536,CACA,29,32
4124,chr6_153655536,ACAC,32,35
4125,chr6_153655536,CBCA,36,39
4126,chr6_153655536,CACA,38,41
4127,chr6_153655536,CBCA,46,49
4128,chr6_153685536,CAB,3,5
4129,chr6_153685536,ABAB,4,7
4130,chr6_153685536,ABAB,11,14
4131,chr6_153685536,ACAC,16,19
4132,chr6_153685536,CACD,17,20
4133,chr6_153685536,ABAE,26,29
4134,chr6_153685536,EAAC,29,32
4135,chr6_153685536,CAB,32,34
4136,chr6_153685536,ABAE,33,36
4137,chr6_153685536,EAAC,38,41
4138,chr6_153685536,ACAC,40,43
4139,chr6_153685536,CACD,43,46
4140,chr6_153685536,CAB,48,50
4141,chr6_153685536,ACFA,57,60
4142,chr6_153685536,ACAC,60,63
4143,chr6_153685536,ACFA,62,65
4144,chr6_153705536,ABC,1,3
4145,chr6_153705536,BDCAB,4,8
4146,chr6_153705536,ABC,7,9
4147,chr6_153705536,BDCAB,18,22
4148,chr6_153715536,ABC,1,3
4149,chr6_153715536,ABC,7,9
4150,chr6_153725536,BAC,4,6
4151,chr6_153725536,BAD,7,9
4152,chr6_153725536,ADBA,8,11
4153,chr6_153725536,BABA,10,13
4154,chr6_153725536,BAD,12,14
4155,chr6_153725536,ADBA,13,16
4156,chr6_153725536,BABA,15,18
4157,chr6_153725536,BAC,17,19
4158,chr6_153725536,AED,20,22
4159,chr6_153725536,ADBA,26,29
4160,chr6_153725536,AED,29,31
4161,chr6_153745536,CED,3,5
4162,chr6_153745536,CED,10,12
4163,chr6_153745536,CED,13,15
4164,chr6_153745536,DCFGBCHI,15,22
4165,chr6_153745536,DCFGBCHI,23,30
4166,chr6_153755536,ABCDEFGB,3,10
4167,chr6_153755536,ABCDEFGB,13,20
4168,chr6_153809077,CBDEE,5,9
4169,chr6_153809077,EEFC,10,13
4170,chr6_153809077,CBDEE,13,17
4171,chr6_153809077,EEFC,16,19
4172,chr6_153839077,ABC,2,4
4173,chr6_153839077,BCDA,3,6
4174,chr6_153839077,ABC,6,8
4175,chr6_153839077,BCDA,11,14
4176,chr6_153839077,ABC,14,16
4177,chr6_153839077,BCDA,15,18
4178,chr6_153839077,ABC,18,20
4179,chr6_153839077,BCDA,19,22
4180,chr6_153839077,ABC,22,24
4181,chr6_153839077,BAD,27,29
4182,chr6_153839077,BAD,57,59
4183,chr6_153859077,BACA,1,4
4184,chr6_153859077,CAB,3,5
4185,chr6_153859077,ABBA,4,7
4186,chr6_153859077,CAB,19,21
4187,chr6_153859077,ABDE,20,23
4188,chr6_153859077,CAB,25,27
4189,chr6_153859077,ABDE,26,29
4190,chr6_153859077,ABDE,30,33
4191,chr6_153859077,DEBFG,32,36
4192,chr6_153859077,DEBFG,37,41
4193,chr6_153859077,ABHB,47,50
4194,chr6_153859077,CAB,53,55
4195,chr6_153859077,ABBC,54,57
4196,chr6_153859077,BCA,56,58
4197,chr6_153859077,CAB,60,62
4198,chr6_153859077,ABBA,61,64
4199,chr6_153859077,BACA,63,66
4200,chr6_153859077,CAB,65,67
4201,chr6_153859077,ABBC,66,69
4202,chr6_153859077,BCA,68,70
4203,chr6_153859077,ABHB,74,77
4204,chr6_153859077,ABHB,78,81
4205,chr6_153859077,CAB,84,86
4206,chr6_153859077,BCA,86,88
4207,chr6_153859077,CAB,87,89
4208,chr6_153859077,BACA,89,92
4209,chr6_153859077,CAB,91,93
4210,chr6_153859077,BACA,97,100
4211,chr6_153889077,ACB,2,4
4212,chr6_153889077,EAC,9,11
4213,chr6_153889077,ACB,10,12
4214,chr6_153889077,FEA,15,17
4215,chr6_153889077,EAC,16,18
4216,chr6_153889077,EAC,21,23
4217,chr6_153889077,ACB,22,24
4218,chr6_153889077,FEA,27,29
4219,chr6_153889077,EAC,28,30
4220,chr6_153889077,ACB,29,31
4221,chr6_153889077,EAC,32,34
4222,chr6_153889077,ACB,33,35
4223,chr6_153889077,EAC,36,38
4224,chr6_153889077,ACB,37,39
4225,chr6_153889077,CBCB,44,47
4226,chr6_153889077,EAC,48,50
4227,chr6_153889077,ACB,49,51
4228,chr6_153889077,CBCB,50,53
4229,chr6_153889077,CBFFE,52,56
4230,chr6_153889077,FEA,55,57
4231,chr6_153889077,EAC,56,58
4232,chr6_153889077,ACB,57,59
4233,chr6_153889077,CBFFE,58,62
4234,chr6_153919077,ABCD,2,5
4235,chr6_153919077,CDA,4,6
4236,chr6_153919077,ABCD,6,9
4237,chr6_153919077,CDA,8,10
4238,chr6_153919077,CDA,13,15
4239,chr6_153919077,ABAB,15,18
4240,chr6_153919077,ABCD,17,20
4241,chr6_153919077,CDA,19,21
4242,chr6_153919077,ABAB,21,24
4243,chr6_153919077,ABCD,23,26
4244,chr6_153919077,CDA,25,27
4245,chr6_153919077,ABAB,27,30
4246,chr6_153919077,ABCD,29,32
4247,chr6_153919077,CDA,31,33
4248,chr6_153919077,DAFDA,32,36
4249,chr6_153919077,ABCD,36,39
4250,chr6_153919077,CDA,38,40
4251,chr6_153919077,DAFDA,39,43
4252,chr6_153919077,ABAB,47,50
4253,chr6_153939077,ABCB,1,4
4254,chr6_153939077,BCBA,2,5
4255,chr6_153939077,BADA,4,7
4256,chr6_153939077,DAAB,8,11
4257,chr6_153939077,BCBA,19,22
4258,chr6_153939077,BADA,21,24
4259,chr6_153939077,DAAB,26,29
4260,chr6_153939077,ABCB,28,31
4261,chr6_153939077,BCBA,29,32
4262,chr6_153949077,ADB,10,12
4263,chr6_153949077,ADB,13,15
4264,chr6_153959077,CBA,10,12
4265,chr6_153959077,BADC,13,16
4266,chr6_153959077,CBA,18,20
4267,chr6_153959077,BADC,19,22
4268,chr6_153969077,ABCDE,1,5
4269,chr6_153969077,EDA,5,7
4270,chr6_153969077,EDA,8,10
4271,chr6_153969077,EDA,11,13
4272,chr6_153969077,DAB,12,14
4273,chr6_153969077,DAB,16,18
4274,chr6_153969077,ABCDE,17,21
4275,chr6_153969077,GHD,23,25
4276,chr6_153969077,GHD,26,28
4277,chr6_153979077,DBA,7,9
4278,chr6_153979077,DBA,11,13
4279,chr6_153979077,BDC,23,25
4280,chr6_153979077,DCB,24,26
4281,chr6_153979077,BDC,26,28
4282,chr6_153979077,DCB,27,29
4283,chr6_153989077,ABDA,5,8
4284,chr6_153989077,DAC,7,9
4285,chr6_153989077,ABDA,11,14
4286,chr6_153989077,DAC,17,19
4287,chr6_153989077,AECF,20,23
4288,chr6_153989077,AECF,25,28
4289,chr6_154030398,CBD,5,7
4290,chr6_154030398,GFD,24,26
4291,chr6_154030398,GFD,29,31
4292,chr6_154030398,FDB,30,32
4293,chr6_154030398,FDB,34,36
4294,chr6_154030398,DFDF,41,44
4295,chr6_154030398,GFD,47,49
4296,chr6_154030398,FDB,48,50
4297,chr6_154030398,DCB,56,58
4298,chr6_154030398,DFDF,60,63
4299,chr6_154030398,DFDF,64,67
4300,chr6_154030398,DCB,68,70
4301,chr6_154030398,CBD,69,71
4302,chr6_154151801,CDAE,3,6
4303,chr6_154151801,DAEC,4,7
4304,chr6_154151801,CDAE,7,10
4305,chr6_154151801,DAEC,8,11
4306,chr6_154161801,BCBC,2,5
4307,chr6_154161801,BCBC,6,9
4308,chr6_154161801,CBD,11,13
4309,chr6_154161801,BDBC,12,15
4310,chr6_154161801,CBD,15,17
4311,chr6_154161801,BDBC,18,21
4312,chr6_154161801,CBD,21,23
4313,chr6_154161801,BDBC,22,25
4314,chr6_154161801,CBD,25,27
4315,chr6_154191801,CAAC,7,10
4316,chr6_154191801,ACABAC,9,14
4317,chr6_154191801,ACABAC,17,22
4318,chr6_154191801,CAAC,22,25
4319,chr6_154191801,CAAC,28,31
4320,chr6_154211801,CAB,6,8
4321,chr6_154211801,ABAD,7,10
4322,chr6_154211801,DCA,10,12
4323,chr6_154211801,CAB,11,13
4324,chr6_154211801,DCA,16,18
4325,chr6_154211801,CAB,17,19
4326,chr6_154211801,ABAE,18,21
4327,chr6_154211801,CAB,22,24
4328,chr6_154211801,ABAE,26,29
4329,chr6_154211801,CAB,31,33
4330,chr6_154211801,ABAD,32,35
4331,chr6_154286513,EEFBA,9,13
4332,chr6_154286513,EEFBA,14,18
4333,chr6_154316513,ABCD,2,5
4334,chr6_154316513,CDAB,4,7
4335,chr6_154316513,ABCD,6,9
4336,chr6_154316513,CDAB,8,11
4337,chr6_154316513,ABCD,10,13
4338,chr6_154316513,CDAB,14,17
4339,chr6_154316513,ABCD,16,19
4340,chr6_154316513,CDAB,18,21
4341,chr6_154316513,ABCD,20,23
4342,chr6_154326513,ABC,1,3
4343,chr6_154326513,BCEDA,2,6
4344,chr6_154326513,ABC,6,8
4345,chr6_154326513,BCDA,7,10
4346,chr6_154326513,ABC,10,12
4347,chr6_154326513,BCEDA,11,15
4348,chr6_154326513,ABC,15,17
4349,chr6_154326513,BCDA,16,19
4350,chr6_154326513,ABC,19,21
4351,chr6_154326513,BCDA,20,23
4352,chr6_154336513,ABCDE,1,5
4353,chr6_154336513,DEBFEAB,4,10
4354,chr6_154336513,ABCDE,9,13
4355,chr6_154336513,DEBFEAB,12,18
4356,chr6_154336513,ABCDE,17,21
4357,chr6_154336513,AGD,22,24
4358,chr6_154336513,AGD,26,28
4359,chr6_154366513,CBDB,3,6
4360,chr6_154366513,BCBC,6,9
4361,chr6_154366513,CBCB,7,10
4362,chr6_154366513,CBDB,9,12
4363,chr6_154366513,CBCB,14,17
4364,chr6_154366513,BCBC,15,18
4365,chr6_154366513,CBDB,22,25
4366,chr6_154366513,CBDB,29,32
4367,chr6_154366513,BCBC,32,35
4368,chr6_154366513,ECB,36,38
4369,chr6_154366513,CBCB,37,40
4370,chr6_154366513,CBDB,39,42
4371,chr6_154366513,CBDB,43,46
4372,chr6_154366513,ECB,47,49
4373,chr6_154366513,BCBC,51,54
4374,chr6_154366513,CBCB,52,55
4375,chr6_154396513,EDB,9,11
4376,chr6_154396513,DBF,10,12
4377,chr6_154396513,BFE,11,13
4378,chr6_154396513,BFE,18,20
4379,chr6_154396513,EDB,20,22
4380,chr6_154396513,DBF,21,23
4381,chr6_154396513,BFE,22,24
4382,chr6_154396513,EDB,24,26
4383,chr6_154396513,DBF,25,27
4384,chr6_154396513,BFE,26,28
4385,chr6_154396513,FEADB,27,31
4386,chr6_154396513,DBF,30,32
4387,chr6_154396513,BFE,31,33
4388,chr6_154396513,EDB,33,35
4389,chr6_154396513,DBF,34,36
4390,chr6_154396513,BFE,35,37
4391,chr6_154396513,FEADB,36,40
4392,chr6_154396513,DBF,39,41
4393,chr6_154396513,BFE,40,42
4394,chr6_154396513,EDB,42,44
