,bin,Pattern,Start,End
742,chr4_255631003,ABC,7,9
743,chr4_255631003,BCDCD,8,12
744,chr4_255631003,DCDAB,12,16
745,chr4_255631003,ABC,15,17
746,chr4_255631003,BCDCD,16,20
747,chr4_255631003,ABC,31,33
748,chr4_255641003,BCBA,7,10
749,chr4_255641003,BCBA,26,29
750,chr4_255661003,ABAD,10,13
751,chr4_255661003,BADA,11,14
752,chr4_255661003,ABAD,15,18
753,chr4_255661003,BADA,16,19
754,chr4_255720591,BAD,30,32
755,chr4_255720591,BAD,36,38
756,chr4_255730591,BCBC,2,5
757,chr4_255730591,BCDC,4,7
758,chr4_255730591,CDCB,5,8
759,chr4_255730591,BCBC,8,11
760,chr4_255730591,CDCB,15,18
761,chr4_255730591,BCBC,18,21
762,chr4_255730591,BCDC,20,23
763,chr4_255730591,CDCB,21,24
764,chr4_255730591,BCDC,24,27
765,chr4_255730591,CDCB,25,28
766,chr4_255730591,BCBC,28,31
767,chr4_255730591,BCDC,30,33
768,chr4_255740591,CBDEF,3,7
769,chr4_255740591,CBDEF,8,12
770,chr4_255740591,CBGB,13,16
771,chr4_255740591,CBGB,17,20
772,chr4_255740591,CBGB,21,24
773,chr4_255740591,CBGB,29,32
774,chr4_255750591,ABAB,1,4
775,chr4_255750591,ABC,3,5
776,chr4_255750591,BCDA,4,7
777,chr4_255750591,DAB,6,8
778,chr4_255750591,ABAB,7,10
779,chr4_255750591,ABAB,11,14
780,chr4_255750591,DAB,23,25
781,chr4_255750591,ABC,24,26
782,chr4_255750591,BCDA,25,28
783,chr4_255750591,DAB,27,29
784,chr4_255750591,ABC,28,30
785,chr4_255750591,BCDA,29,32
786,chr4_255750591,DAB,31,33
787,chr4_255750591,ABC,32,34
788,chr4_255750591,BCDA,33,36
789,chr4_255750591,DAB,35,37
790,chr4_255750591,ABC,36,38
791,chr4_255780591,ABC,2,4
792,chr4_255780591,BCAB,3,6
793,chr4_255780591,ABC,5,7
794,chr4_255780591,CDA,7,9
795,chr4_255780591,ABC,9,11
796,chr4_255780591,BCAB,10,13
797,chr4_255780591,ABC,12,14
798,chr4_255780591,CDA,14,16
799,chr4_255780591,ADC,16,18
800,chr4_255780591,CDA,18,20
801,chr4_255780591,ABC,20,22
802,chr4_255780591,ECD,29,31
803,chr4_255780591,CDA,30,32
804,chr4_255780591,CDCD,35,38
805,chr4_255780591,CDCD,39,42
806,chr4_255780591,DEC,42,44
807,chr4_255780591,ECD,43,45
808,chr4_255780591,DEC,46,48
809,chr4_255780591,ECD,47,49
810,chr4_255780591,CDCD,57,60
811,chr4_255780591,ADC,64,66
812,chr4_255800591,ABC,1,3
813,chr4_255800591,ABC,5,7
814,chr4_255800591,BCDBA,6,10
815,chr4_255800591,ABC,10,12
816,chr4_255800591,BCDBA,11,15
817,chr4_255800591,ABC,15,17
818,chr4_255800591,ABC,21,23
819,chr4_255800591,BCDBA,22,26
820,chr4_255820591,ABBA,2,5
821,chr4_255820591,BABC,4,7
822,chr4_255820591,BCAB,6,9
823,chr4_255820591,ABBA,8,11
824,chr4_255820591,BABC,10,13
825,chr4_255820591,BCAB,12,15
826,chr4_255820591,ABBA,14,17
827,chr4_255820591,BABC,16,19
828,chr4_255820591,BCAB,18,21
829,chr4_255820591,ABBA,20,23
830,chr4_255820591,BABC,24,27
831,chr4_255891359,ABCC,1,4
832,chr4_255891359,BCCB,2,5
833,chr4_255891359,ABCC,13,16
834,chr4_255891359,BCCB,14,17
835,chr4_255891359,CBCB,16,19
836,chr4_255891359,BCBC,17,20
837,chr4_255891359,DBC,21,23
838,chr4_255891359,BCBC,33,36
839,chr4_255891359,CBCB,34,37
840,chr4_255891359,CBBC,36,39
841,chr4_255891359,CEDB,39,42
842,chr4_255891359,DBC,41,43
843,chr4_255891359,BCBC,42,45
844,chr4_255891359,CBCB,43,46
845,chr4_255891359,CBBC,45,48
846,chr4_255891359,CEDB,48,51
847,chr4_255891359,DBC,50,52
848,chr4_255891359,CBBC,52,55
849,chr4_255891359,CBCB,57,60
850,chr4_255891359,BCBC,58,61
851,chr4_255891359,BCCB,60,63
852,chr4_255891359,DBC,64,66
853,chr4_255891359,BCBC,65,68
854,chr4_255938204,ABAB,1,4
855,chr4_255938204,BABA,2,5
856,chr4_255938204,ABAB,5,8
857,chr4_255938204,BABA,6,9
858,chr4_255948204,DCB,9,11
859,chr4_255948204,CBCB,10,13
860,chr4_255948204,DBE,19,21
861,chr4_255948204,DBE,25,27
862,chr4_255948204,CBCB,31,34
863,chr4_255948204,DCB,37,39
864,chr4_255978204,CAD,10,12
865,chr4_255978204,CAD,17,19
866,chr4_255998204,ABCB,2,5
867,chr4_255998204,CBBA,4,7
868,chr4_255998204,ABCB,7,10
869,chr4_255998204,CBBA,9,12
870,chr5_112583218,ABCD,5,8
871,chr5_112583218,CEAA,9,12
872,chr5_112583218,EAAB,10,13
873,chr5_112583218,ABCD,12,15
874,chr5_112583218,CDFHG,14,18
875,chr5_112583218,HGI,17,19
876,chr5_112583218,CEAA,29,32
877,chr5_112583218,EAAB,30,33
878,chr5_112583218,ABCD,32,35
879,chr5_112583218,CDFHG,34,38
880,chr5_112583218,EAAB,39,42
881,chr5_112583218,ABCD,41,44
882,chr5_112583218,CDFHG,43,47
883,chr5_112583218,HGI,46,48
884,chr5_112625763,DEA,2,4
885,chr5_112625763,ABC,4,6
886,chr5_112625763,BCFDD,5,9
887,chr5_112625763,FDDE,7,10
888,chr5_112625763,DEA,13,15
889,chr5_112625763,EADD,14,17
890,chr5_112625763,DEA,17,19
891,chr5_112625763,EADD,18,21
892,chr5_112625763,DEA,21,23
893,chr5_112625763,FDDE,25,28
894,chr5_112625763,BCFDD,29,33
895,chr5_112625763,FDDE,31,34
896,chr5_112625763,DEA,33,35
897,chr5_112625763,ABC,35,37
898,chr5_112625763,BCFDD,36,40
899,chr5_112625763,DEA,41,43
900,chr5_112625763,ABC,43,45
901,chr5_112635763,ABC,2,4
902,chr5_112635763,ABC,6,8
903,chr5_112635763,BCE,11,13
904,chr5_112635763,ABC,14,16
905,chr5_112635763,ABC,17,19
906,chr5_112635763,BCE,18,20
907,chr5_112635763,CEEF,19,22
908,chr5_112635763,EFEGEH,21,26
909,chr5_112635763,EHAB,25,28
910,chr5_112635763,ABC,27,29
911,chr5_112635763,ABC,30,32
912,chr5_112635763,BCE,31,33
913,chr5_112635763,CEEF,32,35
914,chr5_112635763,EFEGEH,34,39
915,chr5_112635763,EHAB,38,41
916,chr5_112635763,ABC,40,42
917,chr5_112635763,BCE,41,43
918,chr5_112635763,EFEGEH,43,48
919,chr5_112635763,EFEGEH,58,63
920,chr5_112635763,EHAB,62,65
921,chr5_112635763,ABC,64,66
922,chr5_112635763,BCE,65,67
923,chr5_140737532,DBEBCBFBBBHG,17,28
924,chr5_140737532,GBC,28,30
925,chr5_140737532,DBEBCBFBBBHG,31,42
926,chr5_140737532,GBC,42,44
927,chr5_140737532,GBC,48,50
928,chr5_208906715,CEDA,9,12
929,chr5_208906715,CEDA,14,17
930,chr5_78564987,ACD,5,7
931,chr5_78564987,ACD,14,16
932,chr5_78564987,AEC,23,25
933,chr5_78564987,ACD,26,28
934,chr5_78564987,AEC,29,31
935,chr6_1014833,ABD,2,4
936,chr6_1014833,BDC,3,5
937,chr6_1014833,DCE,6,8
938,chr6_1014833,BDC,11,13
939,chr6_1014833,DCE,12,14
940,chr6_1014833,CEDDFAB,13,19
941,chr6_1014833,ABD,18,20
942,chr6_1014833,BDC,19,21
943,chr6_1014833,DCE,20,22
944,chr6_1014833,CEDDFAB,21,27
945,chr6_1014833,ABD,26,28
946,chr6_1014833,BDC,27,29
947,chr6_1119736,ABAB,8,11
948,chr6_1119736,ABAB,30,33
949,chr6_1129736,BCBD,2,5
950,chr6_1129736,BDBC,4,7
951,chr6_1129736,BCBD,8,11
952,chr6_1129736,BDBC,10,13
953,chr6_1129736,BCBD,14,17
954,chr6_1129736,BDBC,16,19
955,chr6_1129736,BCBD,20,23
956,chr6_1129736,BDBC,22,25
957,chr6_1129736,BCBD,24,27
958,chr6_1129736,BDBC,26,29
959,chr6_1129736,BCBD,30,33
960,chr6_1139736,ABC,1,3
961,chr6_1139736,BCDA,2,5
962,chr6_1139736,DAB,4,6
963,chr6_1139736,ABC,5,7
964,chr6_1139736,DAB,20,22
965,chr6_1139736,ABC,21,23
966,chr6_1139736,BCDA,22,25
967,chr6_1139736,DAB,24,26
968,chr6_1139736,DAB,31,33
969,chr6_1205033,ABAC,6,9
970,chr6_1205033,ACD,14,16
971,chr6_1205033,ABAC,23,26
972,chr6_1205033,ACD,25,27
973,chr6_1205033,ACD,32,34
974,chr6_1215033,BAC,3,5
975,chr6_1215033,ACD,7,9
976,chr6_1215033,BAC,17,19
977,chr6_1215033,BAC,26,28
978,chr6_1215033,ACD,27,29
979,chr6_1225033,ABAC,1,4
980,chr6_1225033,ACAB,3,6
981,chr6_1225033,ABAC,5,8
982,chr6_1225033,ACAB,9,12
983,chr6_1225033,ABAC,11,14
984,chr6_1235033,BAC,2,4
985,chr6_1235033,BAC,10,12
986,chr6_1235033,BAC,15,17
987,chr6_1235033,BAC,24,26
988,chr6_1321021,ABAC,2,5
989,chr6_1321021,CABA,5,8
990,chr6_1321021,ABAC,6,9
991,chr6_1321021,CABA,9,12
992,chr6_1341021,ABCD,1,4
993,chr6_1341021,CDAB,3,6
994,chr6_1341021,ABCD,5,8
995,chr6_1341021,CDAB,7,10
996,chr6_1341021,ABCD,9,12
997,chr6_1341021,CDAB,11,14
998,chr6_1380880,ABABC,2,6
999,chr6_1380880,ABABC,7,11
1000,chr6_1518828,ABCD,2,5
1001,chr6_1518828,CDAB,4,7
1002,chr6_1518828,ABCD,6,9
1003,chr6_1518828,CDAB,8,11
1004,chr6_1518828,ABCD,10,13
1005,chr6_1518828,CDAB,12,15
1006,chr6_1518828,ABCD,14,17
1007,chr6_1518828,CDAB,16,19
1008,chr6_1518828,ABCD,18,21
1009,chr6_1518828,CDAB,20,23
1010,chr6_1518828,ABCD,22,25
1011,chr6_1518828,CDAB,24,27
1012,chr6_1518828,ABCD,26,29
1013,chr6_1518828,CDAB,28,31
1014,chr6_1518828,ABCD,30,33
1015,chr6_1518828,CDAB,32,35
1016,chr6_1518828,ABCD,34,37
1017,chr6_1518828,ABCD,39,42
1018,chr6_1518828,CDAB,41,44
1019,chr6_1518828,ABCD,43,46
1020,chr6_1518828,CDAB,45,48
1021,chr6_1538828,BEC,11,13
1022,chr6_1538828,BEC,16,18
1023,chr6_1548828,DBC,2,4
1024,chr6_1548828,DBC,5,7
1025,chr6_1558828,ABAB,1,4
1026,chr6_1558828,BABA,2,5
1027,chr6_1558828,ABAC,3,6
1028,chr6_1558828,CAAB,6,9
1029,chr6_1558828,ABAC,8,11
1030,chr6_1558828,CAAB,11,14
1031,chr6_1558828,ABAB,13,16
1032,chr6_1558828,BABA,14,17
1033,chr6_1558828,ABAB,17,20
1034,chr6_1558828,BABA,18,21
1035,chr6_1568828,ABABAC,2,7
1036,chr6_1568828,ABABAC,11,16
1037,chr6_1598828,ABCB,4,7
1038,chr6_1598828,CBA,6,8
1039,chr6_1598828,ABCB,11,14
1040,chr6_1598828,CBA,13,15
1041,chr6_1598828,CBA,18,20
1042,chr6_1632431,ABCB,1,4
1043,chr6_1632431,CBAB,3,6
1044,chr6_1632431,BABD,4,7
1045,chr6_1632431,BDC,6,8
1046,chr6_1632431,BDC,9,11
1047,chr6_1632431,CBAB,11,14
1048,chr6_1632431,BABD,14,17
1049,chr6_1632431,ABCB,20,23
1050,chr6_1632431,CBAB,22,25
1051,chr6_1632431,ABCB,24,27
1052,chr6_1632431,CBAB,28,31
1053,chr6_1642431,ABC,1,3
1054,chr6_1642431,BCDE,2,5
1055,chr6_1642431,DEBC,4,7
1056,chr6_1642431,BCDE,6,9
1057,chr6_1642431,ABC,12,14
1058,chr6_1642431,BCDE,13,16
1059,chr6_1642431,DEBC,15,18
1060,chr6_1642431,BCDE,17,20
1061,chr6_1765257,ABAC,1,4
1062,chr6_1765257,ACAB,3,6
1063,chr6_1765257,ABAC,5,8
1064,chr6_1765257,ACAB,7,10
1065,chr6_1765257,ABAC,11,14
1066,chr6_1765257,ACAB,15,18
1067,chr6_1765257,ACAB,21,24
1068,chr6_1765257,ABAC,25,28
1069,chr6_1765257,ACAB,27,30
1070,chr6_1765257,ABAC,29,32
1071,chr6_1775257,ABAB,1,4
1072,chr6_1775257,CABA,8,11
1073,chr6_1775257,CABA,14,17
1074,chr6_1775257,ABAB,15,18
1075,chr6_1775257,CABA,22,25
1076,chr6_1775257,ADADAB,25,30
1077,chr6_1775257,ADADAB,31,36
1078,chr6_1775257,ADADAB,37,42
1079,chr6_1775257,CABA,44,47
1080,chr6_1775257,CABA,48,51
1081,chr6_1775257,ABAB,49,52
1082,chr6_1775257,CABA,56,59
1083,chr6_1775257,CABA,61,64
1084,chr6_1795257,ABCD,2,5
1085,chr6_1795257,CDA,4,6
1086,chr6_1795257,DAB,5,7
1087,chr6_1795257,ABCD,6,9
1088,chr6_1795257,CDA,8,10
1089,chr6_1795257,DAB,9,11
1090,chr6_1795257,ABCD,10,13
1091,chr6_1795257,CDA,12,14
1092,chr6_1795257,DAB,13,15
1093,chr6_1795257,ABCD,14,17
1094,chr6_1795257,CDA,16,18
1095,chr6_1795257,DAB,17,19
1096,chr6_1795257,ABCD,18,21
1097,chr6_1795257,CDA,20,22
1098,chr6_1795257,DAB,25,27
1099,chr6_1795257,CDA,29,31
1100,chr6_1805257,BABABC,7,12
1101,chr6_1805257,BABABC,14,19
1102,chr6_1805257,ADC,21,23
1103,chr6_1805257,ADC,25,27
1104,chr6_1825257,BCBA,4,7
1105,chr6_1825257,ABBC,7,10
1106,chr6_1825257,BCBA,9,12
1107,chr6_1825257,ABBC,12,15
1108,chr6_1845257,BACD,5,8
1109,chr6_1845257,CDBA,7,10
1110,chr6_1845257,BACD,9,12
1111,chr6_1845257,CDBA,11,14
1112,chr6_1845257,BABA,13,16
1113,chr6_1845257,BACD,15,18
1114,chr6_1845257,CDBA,17,20
1115,chr6_1845257,BABA,19,22
1116,chr6_1845257,BACD,21,24
1117,chr6_1845257,CDEFG,23,27
1118,chr6_1845257,FGCC,26,29
1119,chr6_1845257,CDBA,29,32
1120,chr6_1845257,BABA,31,34
1121,chr6_1845257,BACD,33,36
1122,chr6_1845257,FGCC,37,40
1123,chr6_1845257,CDEFG,40,44
1124,chr6_1845257,FGCC,43,46
1125,chr6_1845257,BABA,47,50
1126,chr6_1953366,ABAC,2,5
1127,chr6_1953366,EDABA,8,12
1128,chr6_1953366,ABAC,10,13
1129,chr6_1953366,EDABA,15,19
1130,chr6_1953366,ABAC,17,20
1131,chr6_1953366,EDABA,26,30
1132,chr6_1953366,BABA,29,32
1133,chr6_1953366,BABA,40,43
1134,chr6_1953366,BABA,55,58
1135,chr6_2100013,BABCAB,3,8
1136,chr6_2100013,BAD,8,10
1137,chr6_2100013,ADAB,11,14
1138,chr6_2100013,BAD,14,16
1139,chr6_2100013,ADAB,15,18
1140,chr6_2100013,BAD,18,20
1141,chr6_2100013,BAD,23,25
1142,chr6_2100013,FBAB,28,31
1143,chr6_2100013,BAD,31,33
1144,chr6_2100013,FBAB,36,39
1145,chr6_2100013,BABCAB,37,42
1146,chr6_2100013,BAD,44,46
1147,chr6_2120013,ACADCA,22,27
1148,chr6_2120013,ACADCA,28,33
1149,chr6_2170593,ABCB,2,5
1150,chr6_2170593,BCBA,5,8
1151,chr6_2170593,CBAB,6,9
1152,chr6_2170593,BCBA,11,14
1153,chr6_2170593,CBAB,12,15
1154,chr6_2170593,ABCB,18,21
1155,chr6_2170593,ABCB,24,27
1156,chr6_2170593,BCBA,27,30
1157,chr6_2170593,CBAB,28,31
1158,chr6_2180593,BABA,5,8
1159,chr6_2180593,ABAB,6,9
1160,chr6_2180593,BABA,9,12
1161,chr6_2180593,CBA,14,16
1162,chr6_2180593,BADC,15,18
1163,chr6_2180593,DCB,17,19
1164,chr6_2180593,CBA,18,20
1165,chr6_2180593,BADC,19,22
1166,chr6_2180593,ABAB,24,27
1167,chr6_2180593,BABA,25,28
1168,chr6_2180593,BADC,29,32
1169,chr6_2180593,DCB,31,33
1170,chr6_2190593,ABCDADE,2,8
1171,chr6_2190593,ABCDADE,9,15
1172,chr6_2190593,ADAFGCBC,16,23
1173,chr6_2190593,CBCA,23,26
1174,chr6_2190593,ADAFGCBC,26,33
1175,chr6_2190593,CBCA,31,34
1176,chr6_2282424,ABC,4,6
1177,chr6_2282424,BCE,9,11
1178,chr6_2282424,ABC,14,16
1179,chr6_2282424,BCE,15,17
1180,chr6_2282424,EEDAB,18,22
1181,chr6_2282424,ABC,21,23
1182,chr6_2282424,BCE,22,24
1183,chr6_2282424,EEDAB,24,28
1184,chr6_2282424,ABC,27,29
1185,chr6_2282424,BCE,28,30
1186,chr6_2326932,ABC,1,3
1187,chr6_2326932,BCCD,2,5
1188,chr6_2326932,CDAB,4,7
1189,chr6_2326932,ABAB,6,9
1190,chr6_2326932,ABC,8,10
1191,chr6_2326932,BCCD,9,12
1192,chr6_2326932,CDAB,11,14
1193,chr6_2326932,ABC,13,15
1194,chr6_2326932,BCCBAB,14,19
1195,chr6_2326932,ABC,18,20
1196,chr6_2326932,BCCD,19,22
1197,chr6_2326932,CDAB,21,24
1198,chr6_2326932,ABC,23,25
1199,chr6_2326932,BCCBAB,24,29
1200,chr6_2326932,ABC,28,30
1201,chr6_2326932,BCCD,29,32
1202,chr6_2326932,CDAB,31,34
1203,chr6_2326932,BEA,34,36
1204,chr6_2326932,BEA,37,39
1205,chr6_2326932,ABC,39,41
1206,chr6_2326932,BCCD,40,43
1207,chr6_2326932,CDAB,45,48
1208,chr6_2326932,ABAB,47,50
1209,chr6_2326932,ABC,49,51
1210,chr6_2326932,ABAB,52,55
1211,chr6_2326932,ABC,56,58
1212,chr6_2326932,CDAB,58,61
1213,chr6_2326932,ABFGBE,60,65
1214,chr6_2326932,BEA,64,66
1215,chr6_2326932,ABFGBE,66,71
1216,chr6_2326932,BEA,70,72
1217,chr6_2366932,ABCDEBBFGHB,3,13
1218,chr6_2366932,BABA,13,16
1219,chr6_2366932,BABA,19,22
1220,chr6_2366932,ABCDEBBFGHB,24,34
1221,chr6_2386932,ABAC,4,7
1222,chr6_2386932,BACA,5,8
1223,chr6_2386932,ACAB,6,9
1224,chr6_2386932,AACADE,10,15
1225,chr6_2386932,AACADE,16,21
1226,chr6_2386932,ACAB,23,26
1227,chr6_2386932,ABAC,25,28
1228,chr6_2386932,BACA,26,29
1229,chr6_2406932,ABABAB,1,6
1230,chr6_2406932,ABABAB,15,20
1231,chr6_2406932,ABAE,19,22
1232,chr6_2406932,ABAE,27,30
1233,chr6_2436932,ABAB,2,5
1234,chr6_2436932,ABAB,10,13
1235,chr6_2446932,BABA,6,9
1236,chr6_2446932,BABA,10,13
1237,chr6_2446932,ABBA,13,16
1238,chr6_2446932,BABA,15,18
1239,chr6_2446932,BABA,19,22
1240,chr6_2446932,ABBA,22,25
1241,chr6_2446932,BABA,24,27
1242,chr6_2456932,ACB,10,12
1243,chr6_2456932,CBCDE,11,15
1244,chr6_2456932,ACB,18,20
1245,chr6_2456932,CBCDE,19,23
1246,chr6_2456932,ACB,24,26
1247,chr6_2514556,ABABABAD,2,9
1248,chr6_2514556,ADC,8,10
1249,chr6_2514556,CAB,10,12
1250,chr6_2514556,ABABABAD,11,18
1251,chr6_2514556,ADC,17,19
1252,chr6_2514556,ADC,20,22
1253,chr6_2514556,CAB,22,24
1254,chr6_2514556,ABABABAD,23,30
1255,chr6_2514556,ADC,29,31
1256,chr6_2514556,CAB,31,33
1257,chr6_2524556,ABACDE,1,6
1258,chr6_2524556,CDEABA,4,9
1259,chr6_2524556,ABACDE,7,12
1260,chr6_2524556,CDEABA,10,15
1261,chr6_2604065,ACACAEDAC,9,17
1262,chr6_2604065,CACAEDACA,10,18
1263,chr6_2604065,ACACAEDAC,18,26
1264,chr6_2604065,CACAEDACA,19,27
1265,chr6_2654676,ABCD,3,6
1266,chr6_2654676,CDA,5,7
1267,chr6_2654676,DAEFEF,6,11
1268,chr6_2654676,CDA,12,14
1269,chr6_2654676,ABCD,14,17
1270,chr6_2654676,CDA,16,18
1271,chr6_2654676,DAEFEF,17,22
1272,chr6_2723753,ABC,2,4
1273,chr6_2723753,CAD,4,6
1274,chr6_2723753,ECA,7,9
1275,chr6_2723753,ABC,9,11
1276,chr6_2723753,CECE,11,14
1277,chr6_2723753,CECE,22,25
1278,chr6_2723753,ECA,25,27
1279,chr6_2723753,CAD,26,28
1280,chr6_2778244,ABCB,1,4
1281,chr6_2778244,BCBABA,2,7
1282,chr6_2778244,ABCB,7,10
1283,chr6_2778244,BCBC,8,11
1284,chr6_2778244,BCBABA,10,15
1285,chr6_2778244,ABCB,15,18
1286,chr6_2778244,BCBC,16,19
1287,chr6_2778244,BCBD,20,23
1288,chr6_2778244,BCBD,24,27
1289,chr6_2778244,BCBC,28,31
1290,chr6_2778244,BCBC,32,35
1291,chr6_2788244,ABCB,2,5
1292,chr6_2788244,BABABA,5,10
1293,chr6_2788244,ABCB,10,13
1294,chr6_2788244,BABABA,13,18
1295,chr6_2788244,ABCB,18,21
1296,chr6_2788244,ABCB,22,25
1297,chr6_2788244,BABABA,25,30
1298,chr6_2788244,ABCB,30,33
1299,chr6_2808244,ABC,1,3
1300,chr6_2808244,CDCDAB,3,8
1301,chr6_2808244,ABC,7,9
1302,chr6_2808244,CDCDAB,10,15
1303,chr6_2808244,ABC,14,16
1304,chr6_2808244,BAD,21,23
1305,chr6_2808244,CBA,24,26
1306,chr6_2808244,BAD,25,27
1307,chr6_2808244,CBA,28,30
1308,chr6_2808244,BAD,29,31
1309,chr6_2808244,CBA,32,34
1310,chr6_2808244,BAD,33,35
1311,chr6_2808244,CBA,36,38
1312,chr6_2808244,BAD,37,39
1313,chr6_2808244,CBA,41,43
1314,chr6_2808244,BAD,42,44
1315,chr6_2808244,CBA,45,47
1316,chr6_2808244,BAD,46,48
1317,chr6_2808244,CBA,50,52
1318,chr6_2808244,BABABA,51,56
1319,chr6_2808244,CBA,58,60
1320,chr6_2808244,BABABA,59,64
1321,chr6_2828244,CDA,5,7
1322,chr6_2828244,DAB,6,8
1323,chr6_2828244,ABAB,7,10
1324,chr6_2828244,DAB,11,13
1325,chr6_2828244,ABAB,12,15
1326,chr6_2828244,CDA,17,19
1327,chr6_2828244,DAB,18,20
1328,chr6_2828244,ABCD,19,22
1329,chr6_2828244,CDA,21,23
1330,chr6_2828244,DAB,22,24
1331,chr6_2828244,ABCD,23,26
1332,chr6_2828244,CDA,25,27
1333,chr6_2828244,DAB,26,28
1334,chr6_2828244,CDA,30,32
1335,chr6_2828244,DAB,31,33
1336,chr6_2858244,BCCAB,11,15
1337,chr6_2858244,BCCAB,17,21
1338,chr6_2858244,ADCE,22,25
1339,chr6_2858244,ADCE,28,31
1340,chr6_2858244,CECE,30,33
1341,chr6_2858244,ECEC,31,34
1342,chr6_2858244,CECE,34,37
1343,chr6_2858244,ECEC,35,38
1344,chr6_2908792,ABCDCD,1,6
1345,chr6_2908792,ABCDCD,9,14
1346,chr6_2997810,ABBDC,50,54
1347,chr6_2997810,BDCAB,52,56
1348,chr6_2997810,ABBDC,55,59
1349,chr6_2997810,BDCAB,57,61
1350,chr6_3017810,DABC,2,5
1351,chr6_3017810,CDA,6,8
1352,chr6_3017810,DABC,7,10
1353,chr6_3017810,CDA,12,14
1354,chr6_3017810,DABC,13,16
1355,chr6_3027810,ABC,1,3
1356,chr6_3027810,CAB,3,5
1357,chr6_3027810,ABC,4,6
1358,chr6_3027810,CAB,12,14
1359,chr6_3101205,BACD,2,5
1360,chr6_3101205,CDBA,4,7
1361,chr6_3101205,BACD,6,9
1362,chr6_3101205,CDBA,8,11
1363,chr6_3101205,BACD,10,13
1364,chr6_3101205,CDBA,12,15
1365,chr6_3101205,CDBA,19,22
1366,chr6_3101205,BACD,21,24
1367,chr6_3121205,ABCDEAF,1,7
1368,chr6_3121205,FGH,9,11
1369,chr6_3121205,ABCDEAF,17,23
1370,chr6_3121205,AFIFG,22,26
1371,chr6_3121205,FGH,25,27
1372,chr6_3121205,GHAF,26,29
1373,chr6_3121205,AFIFG,28,32
1374,chr6_3121205,FGH,31,33
1375,chr6_3121205,GHAF,32,35
1376,chr6_3164801,ABAC,1,4
1377,chr6_3164801,ACDCEABAB,3,11
1378,chr6_3164801,ABAC,10,13
1379,chr6_3164801,ACDCEABAB,12,20
1380,chr6_3164801,ABAC,19,22
1381,chr6_3164801,ACB,21,23
1382,chr6_3164801,ACB,30,32
1383,chr6_3224188,ABC,1,3
1384,chr6_3224188,BCD,2,4
1385,chr6_3224188,ABBC,5,8
1386,chr6_3224188,BCD,7,9
1387,chr6_3224188,ABBC,12,15
1388,chr6_3224188,BCD,14,16
1389,chr6_3224188,ABBC,17,20
1390,chr6_3224188,BCD,19,21
1391,chr6_3224188,ABC,22,24
1392,chr6_3224188,BCD,23,25
1393,chr6_3224188,ABC,26,28
1394,chr6_3224188,BCD,27,29
1395,chr6_3224188,ABC,30,32
1396,chr6_3224188,BCD,31,33
1397,chr6_3224188,BCD,38,40
1398,chr6_3224188,ABBC,41,44
1399,chr6_3224188,BCD,43,45
1400,chr6_3224188,CDCD,44,47
1401,chr6_3224188,DCDC,45,48
1402,chr6_3224188,BCD,50,52
1403,chr6_3224188,CEFCD,53,57
1404,chr6_3224188,CDCD,56,59
1405,chr6_3224188,CEFCD,62,66
1406,chr6_3224188,CEFCD,69,73
1407,chr6_3224188,DCDC,77,80
1408,chr6_3254188,ABC,2,4
1409,chr6_3254188,CBAB,4,7
1410,chr6_3254188,ABC,6,8
1411,chr6_3254188,CBAB,8,11
1412,chr6_3254188,ABC,10,12
1413,chr6_3254188,CBAB,12,15
1414,chr6_3254188,ABC,14,16
1415,chr6_3254188,CBAB,16,19
1416,chr6_3254188,ABC,18,20
1417,chr6_3254188,CBAB,20,23
1418,chr6_3254188,ABC,22,24
1419,chr6_3254188,CBAB,24,27
1420,chr6_3254188,ABC,26,28
1421,chr6_3254188,CBAB,37,40
1422,chr6_3254188,ABC,39,41
1423,chr6_3254188,CDA,50,52
1424,chr6_3254188,CDA,54,56
1425,chr6_3254188,ABC,60,62
1426,chr6_3338093,CDB,3,5
1427,chr6_3338093,BAE,8,10
1428,chr6_3338093,BAE,11,13
1429,chr6_3338093,CDB,30,32
1430,chr6_3338093,CAICAA,40,45
1431,chr6_3338093,AICAAC,41,46
1432,chr6_3338093,CAICAA,46,51
1433,chr6_3338093,AICAAC,47,52
1434,chr6_3338093,CAICAA,52,57
1435,chr6_3338093,AICAAC,53,58
1436,chr6_3338093,CAICAA,58,63
1437,chr6_3338093,AICAAC,59,64
1438,chr6_3358093,ABCAD,3,7
1439,chr6_3358093,ABCAD,12,16
1440,chr6_3358093,ADAD,15,18
1441,chr6_3358093,DADA,16,19
1442,chr6_3358093,DADA,21,24
1443,chr6_3358093,ADAD,26,29
1444,chr6_3466136,ABC,2,4
1445,chr6_3466136,BCBC,3,6
1446,chr6_3466136,BCBC,7,10
1447,chr6_3466136,CBCD,8,11
1448,chr6_3466136,CDAB,10,13
1449,chr6_3466136,ABC,12,14
1450,chr6_3466136,BCBC,13,16
1451,chr6_3466136,CBCD,16,19
1452,chr6_3466136,CDAB,18,21
1453,chr6_3466136,ABC,20,22
1454,chr6_3466136,BCBC,21,24
1455,chr6_3466136,CBCD,24,27
1456,chr6_3466136,CDAB,26,29
1457,chr6_3466136,ABC,28,30
1458,chr6_3466136,CBCD,32,35
1459,chr6_354467,BCBC,18,21
1460,chr6_354467,BCBC,23,26
