,bin,Pattern,Start,End
755,chr10_174712735,ECEB,5,8
756,chr10_174712735,EBDEC,7,11
757,chr10_174712735,AEB,12,14
758,chr10_174712735,EBDEC,13,17
759,chr10_174712735,ECEB,16,19
760,chr10_174712735,EBDEC,18,22
761,chr10_174712735,ECEB,21,24
762,chr10_174712735,EBDEC,23,27
763,chr10_174712735,EEFG,28,31
764,chr10_174712735,EEFG,32,35
765,chr10_174712735,EBDEC,40,44
766,chr10_174712735,ECEHEI,43,48
767,chr10_174712735,ECEHEI,50,55
768,chr10_174722735,ABCD,1,4
769,chr10_174722735,CDEF,3,6
770,chr10_174722735,FGA,6,8
771,chr10_174722735,CDEF,10,13
772,chr10_174722735,FGA,15,17
773,chr10_174722735,ABCD,17,20
774,chr10_174722735,CDEF,19,22
775,chr10_174732735,EABC,2,5
776,chr10_174732735,EABC,15,18
777,chr10_174752735,ABC,1,3
778,chr10_174752735,ABC,10,12
779,chr10_174752735,CDHF,13,16
780,chr10_174752735,HFG,15,17
781,chr10_174752735,FGC,16,18
782,chr10_174752735,CDHF,18,21
783,chr10_174752735,HFG,20,22
784,chr10_174752735,FGC,21,23
785,chr10_174752735,FGC,24,26
786,chr10_174752735,CDHF,26,29
787,chr10_174752735,HFG,28,30
788,chr10_174752735,FGC,29,31
789,chr10_174752735,CDHF,31,34
790,chr10_174752735,HFG,33,35
791,chr10_174752735,FGC,34,36
792,chr10_174752735,CDHF,36,39
793,chr10_174752735,HFG,38,40
794,chr10_174752735,FGC,39,41
795,chr10_174752735,GCIAJ,40,44
796,chr10_174752735,HFG,45,47
797,chr10_174752735,FGC,46,48
798,chr10_174752735,CDHF,48,51
799,chr10_174752735,HFG,50,52
800,chr10_174752735,FGC,51,53
801,chr10_174752735,CDHF,53,56
802,chr10_174752735,HFG,55,57
803,chr10_174752735,FGC,56,58
804,chr10_174752735,GCIAJ,57,61
805,chr10_174782735,DCB,5,7
806,chr10_174782735,CBAE,6,9
807,chr10_174782735,AEF,8,10
808,chr10_174782735,EFG,9,11
809,chr10_174782735,AEF,13,15
810,chr10_174782735,EFG,14,16
811,chr10_174782735,EFG,19,21
812,chr10_174782735,CBAE,22,25
813,chr10_174782735,AEF,24,26
814,chr10_174782735,AID,29,31
815,chr10_174782735,IDJK,30,33
816,chr10_174782735,IDJK,34,37
817,chr10_174782735,FLMNC,39,43
818,chr10_174782735,AID,45,47
819,chr10_174782735,DCB,47,49
820,chr10_174782735,FLMNC,51,55
821,chr10_174792735,BBAE,30,33
822,chr10_174792735,BBAE,34,37
823,chr10_174792735,ECBB,37,40
824,chr10_174792735,ECBB,42,45
825,chr10_174792735,CBBA,43,46
826,chr10_174792735,CBBA,48,51
827,chr10_174802735,ABCD,2,5
828,chr10_174802735,CDE,4,6
829,chr10_174802735,FAB,31,33
830,chr10_174802735,ABCD,36,39
831,chr10_174802735,DFA,39,41
832,chr10_174802735,FAB,40,42
833,chr10_174802735,ABCD,41,44
834,chr10_174802735,DFA,44,46
835,chr10_174802735,DFA,47,49
836,chr10_174802735,FAB,48,50
837,chr10_174802735,ABCD,49,52
838,chr10_174802735,CDE,51,53
839,chr10_174842735,BBCD,23,26
840,chr10_174842735,CDBB,25,28
841,chr10_174842735,BBCD,28,31
842,chr10_174842735,BBCD,37,40
843,chr10_174842735,CDBB,39,42
844,chr10_174842735,BBCD,59,62
845,chr10_174842735,CDBB,61,64
846,chr10_174842735,BBCD,64,67
847,chr10_174842735,CDBB,66,69
848,chr10_174842735,BDCB,77,80
849,chr10_174842735,DCBB,78,81
850,chr10_174842735,BDCB,82,85
851,chr10_174842735,DCBB,83,86
852,chr10_174842735,BDCB,87,90
853,chr10_174842735,DCBB,88,91
854,chr10_174842735,BDCB,91,94
855,chr10_174842735,DCBB,92,95
856,chr10_174920780,BAC,3,5
857,chr10_174920780,BAC,14,16
858,chr10_174930780,ACDACAEBFA,10,19
859,chr10_174930780,ACAC,21,24
860,chr10_174930780,ACDACAEBFA,23,32
861,chr10_174930780,GAAC,39,42
862,chr10_174930780,ACAC,41,44
863,chr10_174930780,CACA,42,45
864,chr10_174930780,CACA,50,53
865,chr10_174930780,GAAC,55,58
866,chr10_174950780,BAAC,13,16
867,chr10_174950780,ABAB,20,23
868,chr10_174950780,BAAC,23,26
869,chr10_174950780,ABAB,33,36
870,chr10_174950780,BAAC,36,39
871,chr10_174950780,ABADC,49,53
872,chr10_174950780,CABA,53,56
873,chr10_174950780,ABADC,54,58
874,chr10_174950780,ABAC,64,67
875,chr10_174950780,CABA,67,70
876,chr10_174950780,ABAC,72,75
877,chr10_174950780,CABA,75,78
878,chr10_174950780,ABAC,80,83
879,chr10_174950780,CABA,83,86
880,chr10_174950780,ABAC,104,107
881,chr10_174980780,ABC,1,3
882,chr10_174980780,ABC,4,6
883,chr10_174980780,BCDE,7,10
884,chr10_174980780,DEAB,9,12
885,chr10_174980780,ABC,11,13
886,chr10_174980780,BCDE,12,15
887,chr10_174980780,DEAB,14,17
888,chr10_174980780,ABC,16,18
889,chr10_174980780,BCDE,17,20
890,chr10_174980780,BCDE,22,25
891,chr10_174980780,EDC,34,36
892,chr10_174980780,DCBE,35,38
893,chr10_174980780,EDC,41,43
894,chr10_174980780,DCBE,42,45
895,chr10_174980780,EDC,49,51
896,chr10_175020780,ECAA,14,17
897,chr10_175020780,AAEC,21,24
898,chr10_175020780,ECAA,23,26
899,chr10_175020780,AAEC,26,29
900,chr10_175020780,ECAA,28,31
901,chr10_175020780,AAGBAH,40,45
902,chr10_175020780,AAGBAH,51,56
903,chr10_175020780,AJAK,74,77
904,chr10_175020780,JAKA,75,78
905,chr10_175020780,AJAK,78,81
906,chr10_175020780,JAKA,79,82
907,chr10_175070302,ABC,1,3
908,chr10_175070302,GCHE,14,17
909,chr10_175070302,HEAB,16,19
910,chr10_175070302,FJGC,23,26
911,chr10_175070302,GCHE,25,28
912,chr10_175070302,FJGC,30,33
913,chr10_175070302,GCHE,32,35
914,chr10_175070302,HEAB,34,37
915,chr10_175070302,ABC,64,66
916,chr10_175205732,ABC,3,5
917,chr10_175205732,ABC,8,10
918,chr10_175242638,DCBE,30,33
919,chr10_175242638,DCBE,34,37
920,chr10_175242638,DCH,41,43
921,chr10_175242638,DCH,46,48
922,chr10_175252638,CAAB,5,8
923,chr10_175252638,ABAC,7,10
924,chr10_175252638,CAAB,10,13
925,chr10_175252638,CAAB,17,20
926,chr10_175252638,ABAC,31,34
927,chr10_175252638,DCAA,37,40
928,chr10_175252638,DCAA,42,45
929,chr10_175252638,ACD,63,65
930,chr10_175252638,CDA,64,66
931,chr10_175252638,DAAC,65,68
932,chr10_175252638,ACD,67,69
933,chr10_175252638,DAAC,74,77
934,chr10_175252638,ACAB,76,79
935,chr10_175252638,BAAC,79,82
936,chr10_175252638,ACAB,81,84
937,chr10_175252638,BAAC,84,87
938,chr10_175252638,ACAB,86,89
939,chr10_175252638,BAAC,89,92
940,chr10_175252638,ACD,91,93
941,chr10_175252638,CDIAACJAKLABAA,92,105
942,chr10_175252638,ABAC,105,108
943,chr10_175252638,ACAB,107,110
944,chr10_175252638,BAAC,110,113
945,chr10_175252638,ACAB,112,115
946,chr10_175252638,BAAC,115,118
947,chr10_175252638,ACD,117,119
948,chr10_175252638,CDIAACJAKLABAA,118,131
949,chr10_175252638,BAAC,129,132
950,chr10_175252638,ACD,131,133
951,chr10_175252638,CDA,132,134
952,chr10_175252638,ACD,134,136
953,chr10_175252638,CDA,135,137
954,chr10_175252638,ACD,137,139
955,chr10_175252638,CDA,138,140
956,chr10_175252638,ACD,140,142
957,chr10_175252638,CDA,141,143
958,chr10_175252638,ACD,143,145
959,chr10_175252638,CDA,144,146
960,chr10_175252638,ACD,146,148
961,chr10_175252638,CDA,147,149
962,chr10_175252638,ACD,149,151
963,chr10_175252638,CDA,150,152
964,chr10_175252638,ACD,152,154
965,chr10_175252638,CDA,153,155
966,chr10_175252638,ACD,166,168
967,chr10_175252638,CDA,167,169
968,chr10_175252638,DAAC,168,171
969,chr10_175252638,ACAB,170,173
970,chr10_175252638,ACD,184,186
971,chr10_175252638,CDA,185,187
972,chr10_175292638,DEFGH,9,13
973,chr10_175292638,DEFGH,14,18
974,chr10_175292638,DEFGH,19,23
975,chr10_175292638,DIJKC,24,28
976,chr10_175292638,KCD,27,29
977,chr10_175292638,CDNB,28,31
978,chr10_175292638,LBDMBD,32,37
979,chr10_175292638,DIJKC,37,41
980,chr10_175292638,KCD,40,42
981,chr10_175292638,KCD,44,46
982,chr10_175292638,CDNB,45,48
983,chr10_175292638,LBDMBD,50,55
984,chr10_175292638,DOPQ,55,58
985,chr10_175292638,PUPPVDO,64,70
986,chr10_175292638,DOPQ,69,72
987,chr10_175292638,WPU,75,77
988,chr10_175292638,PUPPVDO,76,82
989,chr10_175292638,DOPQ,81,84
990,chr10_175292638,WPU,92,94
991,chr10_175292638,PUPW,108,111
992,chr10_175292638,PUPW,124,127
993,chr10_175339285,BCAEC,10,14
994,chr10_175339285,BCAEC,16,20
995,chr10_175339285,FACGHGCC,25,32
996,chr10_175339285,FACGHGCC,34,41
997,chr10_175391973,AHIBC,18,22
998,chr10_175391973,GBJ,24,26
999,chr10_175391973,AHIBC,29,33
1000,chr10_175391973,GBJ,35,37
1001,chr10_175391973,BCE,40,42
1002,chr10_175391973,LBMDN,47,51
1003,chr10_175391973,LBMDN,54,58
1004,chr10_175391973,BCE,81,83
1005,chr10_175451973,BCCD,2,5
1006,chr10_175451973,CDCB,4,7
1007,chr10_175451973,BCCD,7,10
1008,chr10_175451973,CDCB,9,12
1009,chr10_175511973,ABCDEFGHIK,1,10
1010,chr10_175511973,IKJ,9,11
1011,chr10_175511973,ABCDEFGHIK,13,22
1012,chr10_175511973,IKJ,21,23
1013,chr10_175511973,IKJ,24,26
1014,chr10_175511973,LMN,31,33
1015,chr10_175511973,OPKJ,37,40
1016,chr10_175511973,JILM,40,43
1017,chr10_175511973,LMN,42,44
1018,chr10_175511973,OPKJ,48,51
1019,chr10_175511973,JILM,51,54
1020,chr10_175511973,LMN,53,55
1021,chr10_175521973,BCD,4,6
1022,chr10_175521973,CDE,5,7
1023,chr10_175521973,EFG,7,9
1024,chr10_175521973,EFG,12,14
1025,chr10_175521973,FGFG,13,16
1026,chr10_175521973,EFG,19,21
1027,chr10_175521973,FGFG,20,23
1028,chr10_175521973,EGH,26,28
1029,chr10_175521973,EGH,33,35
1030,chr10_175521973,JCD,39,41
1031,chr10_175521973,CDE,40,42
1032,chr10_175521973,LMKNO,47,51
1033,chr10_175521973,EDC,54,56
1034,chr10_175521973,LMKNO,58,62
1035,chr10_175521973,EDC,63,65
1036,chr10_175521973,CJID,65,68
1037,chr10_175521973,PEQCJ,72,76
1038,chr10_175521973,CJID,75,78
1039,chr10_175521973,DHG,78,80
1040,chr10_175521973,HGPE,79,82
1041,chr10_175521973,PEQCJ,81,85
1042,chr10_175521973,CJID,84,87
1043,chr10_175521973,DHG,87,89
1044,chr10_175521973,HGPE,88,91
1045,chr10_175521973,PEQCJ,90,94
1046,chr10_175521973,CJID,93,96
1047,chr10_175521973,DHG,96,98
1048,chr10_175521973,HGFE,97,100
1049,chr10_175521973,HGFE,102,105
1050,chr10_175521973,DHG,106,108
1051,chr10_175521973,HGFE,107,110
1052,chr10_175521973,EDC,110,112
1053,chr10_175521973,BCD,116,118
1054,chr10_175521973,CDE,117,119
1055,chr10_175521973,EFG,119,121
1056,chr10_175521973,EFG,124,126
1057,chr10_175521973,EFG,129,131
1058,chr10_175521973,DERGA,134,138
1059,chr10_175521973,GADI,137,140
1060,chr10_175521973,GADI,141,144
1061,chr10_175521973,DIJ,143,145
1062,chr10_175521973,EFG,146,148
1063,chr10_175521973,DIJ,150,152
1064,chr10_175521973,JCD,152,154
1065,chr10_175521973,CDE,153,155
1066,chr10_175521973,DERGA,154,158
1067,chr10_175521973,GADI,157,160
1068,chr10_175521973,DIJ,159,161
1069,chr10_175521973,JCD,161,163
1070,chr10_175521973,CDE,162,164
1071,chr10_175551973,BCD,6,8
1072,chr10_175551973,BCD,11,13
1073,chr10_175590166,AABACDAEFGHAI,1,13
1074,chr10_175590166,AIFA,12,15
1075,chr10_175590166,FAAB,14,17
1076,chr10_175590166,AABACDAEFGHAI,15,27
1077,chr10_175590166,AIFA,26,29
1078,chr10_175590166,FAAB,28,31
1079,chr10_175590166,FAAB,33,36
1080,chr10_175590166,AIFA,41,44
1081,chr10_175590166,FAAB,43,46
1082,chr10_175600166,AACEAF,31,36
1083,chr10_175600166,AACEAF,56,61
1084,chr10_175600166,HAACAD,73,78
1085,chr10_175600166,CADA,76,79
1086,chr10_175600166,HAACAD,84,89
1087,chr10_175600166,CADA,87,90
1088,chr10_175630166,EAAF,26,29
1089,chr10_175630166,ACAE,32,35
1090,chr10_175630166,EAAF,35,38
1091,chr10_175630166,ACAE,41,44
1092,chr10_175630166,EAAF,44,47
1093,chr10_175726017,ABCA,1,4
1094,chr10_175726017,ABCA,8,11
1095,chr10_175766017,CBA,24,26
1096,chr10_175766017,ABD,26,28
1097,chr10_175766017,ABD,30,32
1098,chr10_175766017,BEFBCB,35,40
1099,chr10_175766017,CBA,39,41
1100,chr10_175766017,BAG,40,42
1101,chr10_175766017,BEFBCB,47,52
1102,chr10_175766017,CBA,51,53
1103,chr10_175766017,BAG,52,54
1104,chr10_175776017,ACD,7,9
1105,chr10_175776017,CDEFA,8,12
1106,chr10_175776017,FAC,11,13
1107,chr10_175776017,ACFA,12,15
1108,chr10_175776017,FAC,14,16
1109,chr10_175776017,ACD,15,17
1110,chr10_175776017,CDEFA,16,20
1111,chr10_175776017,FAC,19,21
1112,chr10_175776017,ACFA,20,23
1113,chr10_175776017,FAC,22,24
1114,chr10_175776017,ACD,23,25
1115,chr10_175776017,FAC,26,28
1116,chr10_175776017,ACD,27,29
1117,chr10_175776017,CDEFA,28,32
1118,chr10_175776017,FAC,31,33
1119,chr10_175776017,ACD,32,34
1120,chr10_175776017,CDEFA,33,37
1121,chr10_175776017,ACD,41,43
1122,chr10_175809624,CDEBFB,12,17
1123,chr10_175809624,BGBH,20,23
1124,chr10_175809624,GBHB,21,24
1125,chr10_175809624,CDEBFB,27,32
1126,chr10_175809624,BGBH,36,39
1127,chr10_175809624,GBHB,37,40
1128,chr10_175879118,CDEF,12,15
1129,chr10_175879118,FGCD,15,18
1130,chr10_175879118,CDEF,17,20
1131,chr10_175879118,FGCD,20,23
1132,chr10_175879118,CDEF,22,25
1133,chr10_175879118,EFACHFG,24,30
1134,chr10_175879118,FGCD,29,32
1135,chr10_175879118,FGCD,33,36
1136,chr10_175879118,CDEF,35,38
1137,chr10_175879118,EFACHFG,37,43
1138,chr10_175879118,FGCD,42,45
1139,chr10_175879118,CDEF,44,47
1140,chr10_175879118,EFACHFG,46,52
1141,chr10_175879118,FGCD,51,54
1142,chr10_175889118,ABC,1,3
1143,chr10_175889118,BCD,2,4
1144,chr10_175889118,ABC,16,18
1145,chr10_175889118,BCD,17,19
1146,chr10_175889118,DEEA,19,22
1147,chr10_175889118,ABC,22,24
1148,chr10_175889118,BCD,23,25
1149,chr10_175889118,ABC,26,28
1150,chr10_175889118,BCD,27,29
1151,chr10_175889118,DEEA,29,32
1152,chr10_175889118,ABC,32,34
1153,chr10_175889118,BCD,33,35
1154,chr10_175889118,ABC,37,39
1155,chr10_175889118,BCD,38,40
1156,chr10_175889118,BCD,46,48
1157,chr10_175889118,DEEA,48,51
1158,chr10_175889118,ABC,51,53
1159,chr10_175889118,BCD,52,54
1160,chr10_175899118,ABCDE,1,5
1161,chr10_175899118,DEA,4,6
1162,chr10_175899118,ABCDE,6,10
1163,chr10_175899118,DEA,9,11
1164,chr10_175899118,ABCDE,11,15
1165,chr10_175899118,DEA,14,16
1166,chr10_175899118,FIGH,20,23
1167,chr10_175899118,FIGH,24,27
1168,chr10_175899118,JKD,34,36
1169,chr10_175899118,JKD,38,40
1170,chr10_175899118,DEA,40,42
1171,chr10_175957621,ABC,2,4
1172,chr10_175957621,BDA,5,7
1173,chr10_175957621,BDA,8,10
1174,chr10_175957621,ABC,12,14
1175,chr10_175957621,BCFDA,13,17
1176,chr10_175957621,BGHI,18,21
1177,chr10_175957621,HIJBG,20,24
1178,chr10_175957621,BGHI,23,26
1179,chr10_175957621,ABC,27,29
1180,chr10_175957621,BCFDA,28,32
1181,chr10_175957621,BGHI,33,36
1182,chr10_175957621,HIJBG,35,39
1183,chr10_175957621,BGHI,38,41
1184,chr10_176031731,AFE,13,15
1185,chr10_176031731,AFE,36,38
1186,chr10_176041731,DAE,7,9
1187,chr10_176041731,AEC,8,10
1188,chr10_176041731,AEC,18,20
1189,chr10_176041731,BDA,23,25
1190,chr10_176041731,DAE,24,26
1191,chr10_176041731,GHIB,28,31
1192,chr10_176041731,BDA,31,33
1193,chr10_176041731,DAE,32,34
1194,chr10_176041731,GHIB,36,39
1195,chr10_176041731,BEC,39,41
1196,chr10_176041731,CCEJ,45,48
1197,chr10_176041731,CBE,50,52
1198,chr10_176041731,BEC,51,53
1199,chr10_176041731,CCEJ,53,56
1200,chr10_176041731,EJKLC,55,59
1201,chr10_176041731,ECMC,61,64
1202,chr10_176041731,CBE,68,70
1203,chr10_176041731,BEC,69,71
1204,chr10_176041731,ECMC,70,73
1205,chr10_176041731,CCEJ,73,76
1206,chr10_176041731,EJKLC,75,79
1207,chr10_176142599,ABCDBBEFBGHIBJKLMABBN,2,22
1208,chr10_176142599,BBNOPQABB,20,28
1209,chr10_176142599,BNOPQABBB,21,29
1210,chr10_176142599,ABCDBBEFBGHIBJKLMABBN,35,55
1211,chr10_176142599,BBNOPQABB,53,61
1212,chr10_176142599,BNOPQABBB,54,62
1213,chr10_176142599,BBNOPQABB,62,70
1214,chr10_176142599,BNOPQABBB,63,71
1215,chr10_176162599,GEEHIEEJKLMN,30,41
1216,chr10_176162599,GEEHIEEJKLMN,44,55
1217,chr10_176172599,ABCDEFF,1,7
1218,chr10_176172599,ABCDEFF,9,15
1219,chr10_176172599,BAFF,42,45
1220,chr10_176172599,FEJGK,50,54
1221,chr10_176172599,BAFF,55,58
1222,chr10_176172599,FEJGK,58,62
1223,chr10_176224146,ABCA,1,4
1224,chr10_176224146,CAAB,3,6
1225,chr10_176224146,EAAB,8,11
1226,chr10_176224146,ABCA,10,13
1227,chr10_176224146,CAAB,12,15
1228,chr10_176224146,CAAB,17,20
1229,chr10_176224146,ABAE,19,22
1230,chr10_176224146,EAAB,22,25
1231,chr10_176224146,ABAE,24,27
1232,chr10_176224146,EAAB,27,30
1233,chr10_176252815,AADB,22,25
1234,chr10_176252815,DBAA,24,27
1235,chr10_176252815,AACD,29,32
1236,chr10_176252815,ACDAAD,30,35
1237,chr10_176252815,AADB,33,36
1238,chr10_176252815,DBAA,35,38
1239,chr10_176252815,AACD,40,43
1240,chr10_176252815,ACDAAD,41,46
1241,chr10_176252815,AADB,44,47
1242,chr10_176252815,DBAA,46,49
1243,chr10_176262815,EFDA,9,12
1244,chr10_176262815,ACEF,12,15
1245,chr10_176262815,ACEF,32,35
1246,chr10_176262815,EFDA,34,37
1247,chr10_176272815,EFBBG,17,21
1248,chr10_176272815,BBGHIC,19,24
1249,chr10_176272815,ICBJKE,23,28
1250,chr10_176272815,EFBBG,28,32
1251,chr10_176272815,ICBJKE,33,38
1252,chr10_176272815,EFBBG,38,42
1253,chr10_176272815,BBGHIC,46,51
1254,chr10_176272815,ICBJKE,50,55
1255,chr10_176282815,AAABCDAB,1,8
1256,chr10_176282815,AABCDABA,2,9
1257,chr10_176282815,AAABCDAB,12,19
1258,chr10_176282815,AABCDABA,13,20
1259,chr10_176282815,AAABCDAB,29,36
1260,chr10_176282815,AABCDABA,30,37
1261,chr10_176292815,ACD,5,7
1262,chr10_176292815,DBEAC,7,11
1263,chr10_176292815,ACD,10,12
1264,chr10_176292815,DBEAC,12,16
1265,chr10_176292815,ACD,15,17
1266,chr10_176292815,ACD,20,22
1267,chr10_176302815,CDEAB,9,13
1268,chr10_176302815,CDEAB,19,23
1269,chr10_176302815,CGHICDJ,40,46
1270,chr10_176302815,GHICDJC,41,47
1271,chr10_176302815,CGHICDJ,47,53
1272,chr10_176302815,GHICDJC,48,54
1273,chr10_176312815,AABACD,8,13
1274,chr10_176312815,AABACD,14,19
1275,chr10_176312815,AEAF,21,24
1276,chr10_176312815,FAAE,24,27
1277,chr10_176312815,AEAF,26,29
1278,chr10_176312815,FAAE,29,32
1279,chr10_176312815,AEAF,31,34
1280,chr10_176562532,ABIC,16,19
1281,chr10_176562532,ICDEFGH,18,24
1282,chr10_176562532,GHA,23,25
1283,chr10_176562532,ABIC,25,28
1284,chr10_176562532,ICDEFGH,27,33
1285,chr10_176562532,GHIC,32,35
1286,chr10_176562532,ICDEFGH,34,40
1287,chr10_176562532,GHIC,39,42
1288,chr10_176562532,ICDEFGH,41,47
1289,chr10_176562532,GHA,46,48
1290,chr10_176572532,DFGH,25,28
1291,chr10_176572532,IAJ,30,32
1292,chr10_176572532,DFGH,37,40
1293,chr10_176572532,IAJ,42,44
1294,chr10_178173204,ACAD,11,14
1295,chr10_178173204,ACAD,47,50
1296,chr10_178173204,ACAD,64,67
1297,chr10_178173204,ACAD,77,80
1298,chr10_178173204,ACAD,84,87
1299,chr10_178173204,ACAD,106,109
1300,chr10_178173204,EAF,117,119
1301,chr10_178173204,EAF,124,126
1302,chr10_178223204,ABCD,1,4
1303,chr10_178223204,ABCD,13,16
1304,chr10_178223204,CDAAIAEAFA,15,24
1305,chr10_178223204,FAAG,23,26
1306,chr10_178223204,ABCD,31,34
1307,chr10_178223204,CDAAIAEAFA,33,42
1308,chr10_178223204,FAAG,41,44
1309,chr10_178223204,FAAG,52,55
1310,chr10_178297541,BCDD,2,5
1311,chr10_178297541,DDDEBC,10,15
1312,chr10_178297541,BCDD,14,17
1313,chr10_178297541,DDDEBC,16,21
1314,chr10_178297541,BCDD,20,23
1315,chr10_178297541,CDDDFGDAHIJAK,21,33
1316,chr10_178297541,CDDDFGDAHIJAK,35,47
1317,chr10_178307541,ABCD,1,4
1318,chr10_178307541,EFGDAB,8,13
1319,chr10_178307541,ABCD,12,15
1320,chr10_178307541,DEH,17,19
1321,chr10_178307541,EHIEF,18,22
1322,chr10_178307541,EFGDAB,21,26
1323,chr10_178307541,ABCD,25,28
1324,chr10_178307541,DEH,30,32
1325,chr10_178307541,EHJEFK,31,36
1326,chr10_178307541,DEH,37,39
1327,chr10_178307541,EHIEF,38,42
1328,chr10_178307541,EFGDAB,41,46
1329,chr10_178307541,ABCD,45,48
1330,chr10_178307541,DEH,50,52
1331,chr10_178307541,EHJEFK,51,56
1332,chr10_178347541,DCEF,13,16
1333,chr10_178347541,DCEF,17,20
1334,chr10_178398739,ABC,1,3
1335,chr10_178398739,DCE,5,7
1336,chr10_178398739,ABC,16,18
1337,chr10_178398739,BCFDC,17,21
1338,chr10_178398739,DCE,20,22
1339,chr10_178398739,CEG,21,23
1340,chr10_178398739,BCFDC,25,29
1341,chr10_178398739,DCE,28,30
1342,chr10_178398739,CEG,29,31
1343,chr10_178512214,DLBEFCGHBIMCGJBK,17,32
1344,chr10_178512214,DLBEFCGHBIMCGJBK,33,48
1345,chr10_178638179,AABC,8,11
1346,chr10_178638179,ABCA,9,12
1347,chr10_178638179,AABC,13,16
1348,chr10_178638179,ABCA,14,17
1349,chr10_178658179,ABACDEF,5,11
1350,chr10_178658179,ABACDEF,28,34
1351,chr10_178743181,ABF,33,35
1352,chr10_178743181,GACD,43,46
1353,chr10_178743181,ABF,47,49
1354,chr10_178743181,GACD,51,54
1355,chr10_178763181,ABC,11,13
1356,chr10_178763181,BCAA,12,15
1357,chr10_178763181,CAAD,13,16
1358,chr10_178763181,DAFA,16,19
1359,chr10_178763181,FAAAED,18,23
1360,chr10_178763181,DAFA,23,26
1361,chr10_178763181,FAAAED,25,30
1362,chr10_178763181,DAFA,30,33
1363,chr10_178763181,FAAAED,32,37
1364,chr10_178763181,DAFA,37,40
1365,chr10_178763181,FAB,39,41
1366,chr10_178763181,FAAAED,42,47
1367,chr10_178763181,DAFA,47,50
1368,chr10_178763181,FAAAED,49,54
1369,chr10_178763181,DAFA,54,57
1370,chr10_178763181,FAB,56,58
1371,chr10_178763181,ABC,57,59
1372,chr10_178763181,BCAA,58,61
1373,chr10_178763181,CAAD,59,62
1374,chr10_178763181,DAFA,62,65
1375,chr10_178763181,FAB,64,66
1376,chr10_178763181,ABC,65,67
1377,chr10_178763181,CAAD,70,73
1378,chr10_178763181,FAB,74,76
1379,chr10_178763181,ABAB,75,78
1380,chr10_178763181,ABC,77,79
1381,chr10_178763181,BCAA,78,81
1382,chr10_178763181,ABAB,83,86
1383,chr10_178763181,ABC,85,87
1384,chr10_178763181,BCAA,86,89
1385,chr10_178763181,ABC,90,92
1386,chr10_178763181,CJGKAHLAAMINA,92,104
1387,chr10_178763181,CJGKAHLAAMINA,105,117
1388,chr10_178881495,ABC,2,4
1389,chr10_178881495,BCAD,3,6
1390,chr10_178881495,ABC,9,11
1391,chr10_178881495,ABC,17,19
1392,chr10_178881495,BCAD,29,32
1393,chr10_179041675,ABBBCE,18,23
1394,chr10_179041675,BCEBBF,21,26
1395,chr10_179041675,CEBBFB,22,27
1396,chr10_179041675,ABBBCE,30,35
1397,chr10_179041675,BCEBBF,33,38
1398,chr10_179041675,CEBBFB,34,39
1399,chr10_179051675,FBE,12,14
1400,chr10_179051675,EGDH,14,17
1401,chr10_179051675,EGDH,19,22
1402,chr10_179051675,ICFB,23,26
1403,chr10_179051675,ICFB,38,41
1404,chr10_179051675,FBE,40,42
1405,chr10_179061675,ABC,3,5
1406,chr10_179061675,BCA,4,6
1407,chr10_179061675,BCA,17,19
1408,chr10_179061675,DAB,22,24
1409,chr10_179061675,ABC,23,25
1410,chr10_179061675,BCA,24,26
1411,chr10_179061675,DAB,29,31
1412,chr10_179061675,ABC,30,32
1413,chr10_179061675,BCA,31,33
1414,chr10_179061675,CAAE,32,35
1415,chr10_179061675,DAB,37,39
1416,chr10_179061675,ABC,38,40
1417,chr10_179061675,BCA,39,41
1418,chr10_179061675,CAAE,40,43
1419,chr10_179061675,BCA,49,51
1420,chr10_179227940,AABC,1,4
1421,chr10_179227940,BCA,3,5
1422,chr10_179227940,CAAD,4,7
1423,chr10_179227940,AABC,22,25
1424,chr10_179227940,BCA,24,26
1425,chr10_179227940,CAAD,25,28
1426,chr10_179227940,ADAAFB,27,32
1427,chr10_179227940,AABC,33,36
1428,chr10_179227940,BCA,35,37
1429,chr10_179227940,CAAD,36,39
1430,chr10_179227940,ADAAFB,38,43
1431,chr10_179227940,BCA,43,45
1432,chr10_179227940,AABC,48,51
1433,chr10_179227940,BCA,50,52
1434,chr10_179237940,ABCD,2,5
1435,chr10_179237940,EAB,8,10
1436,chr10_179237940,EAB,18,20
1437,chr10_179237940,ABCD,19,22
1438,chr10_179237940,FEA,23,25
1439,chr10_179237940,EAB,24,26
1440,chr10_179237940,FEA,28,30
1441,chr10_179237940,EAB,29,31
1442,chr10_179237940,ABCD,30,33
1443,chr10_179237940,EAB,37,39
1444,chr10_179237940,FEA,46,48
1445,chr10_179237940,EAB,47,49
1446,chr10_179237940,FIJFE,52,56
1447,chr10_179237940,FEA,55,57
1448,chr10_179237940,EAB,56,58
1449,chr10_179237940,FIJFE,59,63
1450,chr10_179237940,FEA,62,64
1451,chr10_179237940,EAB,63,65
1452,chr10_179237940,ABG,64,66
1453,chr10_179237940,EAB,69,71
1454,chr10_179237940,ABG,70,72
1455,chr10_179257940,ABC,1,3
1456,chr10_179257940,BCDE,2,5
1457,chr10_179257940,DEFEGEHEIEB,4,14
1458,chr10_179257940,BCDE,14,17
1459,chr10_179257940,ABC,26,28
